Product Name,Current Price,Original Price,Rating,Number of Reviews,Top Rated,Best Seller,Clearance,New,Color
"Converse Kids' Toddler Chuck Taylor All Star 2V Shoes, Walking, Running, Velcro",$39.99,,4.6,12,True,False,False,False,BLACK
Reebok Men's Club 85 Foundation Casual Shoes,$109.99,,4.6,492,True,False,False,False,WHITE
Under Armour Toddler Girls' Assert 10 Running Shoes,$44.99,,4.9,20,True,False,False,False,BLACK
Ripzone Toddler Girls' Beachwood Mermaid Sandals,$8.97,$10.97,3.3,3,False,False,True,False,BONBON
Nike Kids' Jordan 1 Mid RM EasyOn Running Shoes,$70.00,,4.3,25,True,False,False,False,BLACK
adidas Men's Stan Smith B-Side Shoes,$140.00,,4.8,428,True,False,False,False,GREY/WHITE
On Men's Cloudeasy Shoes,$169.99,,0.0,0,False,False,False,False,BLACK
adidas Women's Stan Smith B-Side Shoes,$83.97,$104.97,4.8,80,True,False,True,False,TAN/WHITE
Native Toddler Kids' Jefferson Shoes,$36.97,$49.99,5.0,1,False,False,True,False,GRAY
ADIDAS GAZELLE BLK/WHT (116) M,$130.00,,4.8,20887,True,False,False,False,BLACK/WHITE
Reebok Men's Classic Leather Shoes,$114.99,,4.6,2214,True,False,False,False,WHITE/GUM
"Skechers Kids' Toddler S-Lights Meteor-Lights Athletic Shoes, Sneakers",$41.24,,0.0,0,False,False,False,False,BLACK
Vans Kids' Toddler V Crib Slip-On Shoes,$29.97,$36.97,4.8,10,True,False,True,False,BLACK
Converse Men's Chuck Taylor Ox Casual Shoes,$74.99,,4.2,49,True,False,False,False,BLACK/WHITE
Converse Men's Chuck Taylor All Star Ox Low Top Casual Shoes/Sneakers,$74.99,,4.4,97,True,False,False,False,OPTICAL WHITE
Under Armour Men's Fat Tire Venture Pro Shoes,$159.99,,4.5,73,True,False,False,False,BLACK/GUM
"Vans Kids' Toddler Old Skool V Casual Shoes, Sneakers",$64.99,,4.8,4,False,False,False,False,FLOWER YELLOW
Nike Men's Air Max 97 Low Top Casual Shoes,$230.00,,4.1,124,True,False,False,False,BLACK/WHITE
Under Armour Toddler Girls' Outhustle 2 Running Shoes,$41.24,,0.0,0,False,False,False,False,GRAY
Ripzone Toddler Kids' Beachwood Sandals,$8.97,$10.97,0.0,0,False,False,True,False,SHARK ALL ABOARD BLUE
Reebok Men's Glide Shoes,$56.97,$70.97,4.0,1,False,False,True,False,WHITE/BLUE
Reebok Men's Classic Leather Shoes,$114.99,,4.6,2205,True,False,False,False,WHITE/GREY
adidas Men's NMD_R1 Shoes,$101.97,$126.97,4.7,5817,True,False,True,False,BLACK/RED/BLUE
Converse Men's Chuck Taylor All Star High Shoes,$74.99,,4.6,123,True,False,False,False,BLACK/WHITE
Ripzone Toddler Girls' Olie Daisy Shoes,$21.97,$29.99,0.0,0,False,False,True,False,ORCHID PETAL
"Vans Kids' Toddler Old Skool V Casual Shoes, Sneakers",$54.99,,5.0,5,False,False,False,False,DUSTY BLUE
adidas Men's Ultraboost 1.0 Shoes,$186.97,$250.00,4.7,4559,True,False,True,False,BLACK/GREEN
PUMA Men's Suede XL Classic Casual Shoes/Sneakers,$109.99,,4.4,53,True,False,False,False,BLACK/WHITE
Ripzone Toddler Girls' Saltwater SL Sandals,$11.97,$14.97,0.0,0,False,False,True,False,RASPBERRY SORBET
Reebok Toddler Kids' Club C 2V 2.0 Shoes,$51.97,$69.99,0.0,0,False,False,True,False,WHITE
"Ripzone Kids' Toddler Shoreline Slides/Sandals, Boys'/Girls', Closed Toe, Velcro",$9.88,$14.97,4.0,4,False,False,True,False,BLACK IRIS
Native Toddler Girls' Jefferson Shoes,$37.49,,0.0,0,False,False,False,False,WHITE
Converse Men's Chuck Taylor All Star Ox Casual Shoes/Sneakers,$74.99,,3.7,34,False,False,False,False,NO COLOR
PUMA Men's Softrider Enzo NXT Shoes,$56.97,$70.97,4.2,223,True,False,True,False,BLACK/BLACK
Ripzone Toddler Kids' Olie 2 Space Sandals,$17.97,$21.97,0.0,0,False,False,True,False,BLK/ALL ABOARD BLUE
Vans Toddler Kids' Old Skool Crib Cosmic Zoo Skate Shoes,$9.88,$12.97,5.0,1,False,True,True,False,COSMIC ZOO BLACK/BLUE
Converse Toddler Girl's Chuck Taylor All Star 2V Shoes,$55.00,,0.0,0,False,False,False,False,PINK
adidas Men's Avryn Shoes,$89.88,$107.97,4.4,281,True,False,True,False,BLACK/CARBON
adidas Men's Ultraboost 1.0 Shoes,$149.97,$186.97,4.6,2162,True,False,True,False,WHITE
Converse Kids' Infant  Chuck Taylor All Star Cribster Shoes,$34.99,,0.0,0,False,False,False,False,BLACK
Under Armour Men's Fat Tire Venture Pro Shoes,$159.99,,4.5,73,True,False,False,False,KHAKI/GUM
Nike Kids' Toddler Sunray Protect 2 Sandals,$45.00,,4.4,47,True,False,False,False,SIGNAL BLUE/WHITE-BLUE VOID-BLACK
"Skechers Kids' Toddler Comfy Flex 3.0 Athletic Shoes, Sneakers",$42.97,$57.99,0.0,0,False,False,True,False,BLACK
Converse Men's Chuck Taylor All Star Malden Street Shoes,$74.99,,0.0,0,False,False,False,False,BLACK/WHITE/BLACK
Nike Toddler Girls' Sunray Protect 2 Sandals,$45.00,,4.3,27,True,False,False,False,HYPER PINK/FUCHSIA GLOW
Ripzone Kids' Shoreline Velcro Heel Strap Slides,$9.88,$14.97,4.7,6,False,False,True,False,VIOLA
Ripzone Toddler Girls' Shoreline Sandals,$17.97,$21.97,1.0,4,False,False,True,False,CANDLELIGHT PEACH
adidas Men's Avryn Shoes,$89.88,$107.97,4.5,717,True,False,True,False,BLACK/RED
Ripzone Toddler Kids' Saltwater SL Sandals,$11.97,$14.97,0.0,0,False,False,True,False,SHARK/ALL ABOARD BLU
Merrell Men's Moab Adventure 3 Shoe,$169.99,,4.5,31,True,False,False,False,BLACK
Vans Toddler Kids' Slip On V Cado Skate Shoes,$46.97,$64.99,0.0,0,False,False,True,False,TURTLE DOVE
adidas Men's Gazelle Casual Shoes/Sneakers,$129.99,,4.8,20875,True,False,False,False,COLLEGIATE GREEN/PRELOVED RED/GUM
adidas Men's Ultraboost DNA XXII Shoes,$149.97,$186.97,4.6,204,True,False,True,False,WHITE
Native Toddler Girls' Jefferson Chase Marbled Sandals,$40.97,$54.99,0.0,0,False,False,True,False,PINK
"Skechers Kids' Toddler Illumi-Brights Shoes, Sneakers",$40.97,$54.99,4.5,14,True,False,True,False,BLACK/LIME GREEN
Merrell Men's MOAB Adventure 3 Moc Slip On Shoes,$169.99,,4.2,19,True,False,False,False,EARTH
Ripzone Toddler Kids' Shoreline Trucks Sandals,$17.97,$21.97,0.0,0,False,False,True,False,BLK/DANDELION
Nike Toddler Kids' Jordan Tatum 1 Running Shoes,$65.00,,5.0,2,False,False,False,False,NEUTRAL
Merrell Men's Moab Adventure 3 Shoe,$169.99,,4.3,20,True,False,False,False,BLACK
Rockport Men's Caldwell Lace2Toe Medium Shoes,$160.00,,3.7,3,False,False,False,False,BLACK LEATHER
adidas Men's NMD_R1 Boost Casual Shoes/Sneakers,$170.00,,4.7,6010,True,False,False,False,BLACK/BLACK/BLACK
adidas Men's NMD_R1 Boost Casual Shoes/Sneakers,$170.00,,4.7,6010,True,False,False,False,WHITE/WHITE/GUM
Nike Men's Blazer Low '77 Shoes,$120.00,,3.8,87,False,False,False,False,BLACK/WHITE-SAIL-BLACK
Reebok Men's BB 4000 ii Basketball Shoes,$124.99,,1.0,1,False,False,False,False,WHITE/CHALK/BON
Vans Toddler Girls' Slip On V Skate Shoes,$46.97,$64.99,0.0,0,False,False,True,False,BERRY RED/BLACK
Native Shoes Toddler Kids' Jefferson Star Wars Mando All Over Print Lightweight Slip On Shoes,$41.97,$58.00,0.0,0,False,False,True,False,MILK PINK/HEALING PURPLE
adidas Men's Forum Mid Shoes,$149.99,,4.7,2740,True,False,False,False,FTWWHT/CBLACK/FTWWHT
KEEN Men's Mosey Derby Leather Shoes,$160.00,,4.2,9,False,False,False,False,BLACK/BLACK
Keen Canada Outdoor Toddler Seacamp II CNX-T Sandals - Rainbow/Festival Fuchsia,$44.99,,4.0,5,False,False,False,False,VIVID BLUE/ORIGINAL TIE DYE
adidas Men's OG Nizza Casual Shoes/Sneakers,$90.00,,4.7,1652,True,False,False,False,BLACK
Rockport Men's Get Your Kicks Blucher Medium Shoes,$160.00,,3.0,2,False,False,False,False,CASTLEROCK GREY
Nike Men's Tanjun NM Casual Shoes,$94.99,,4.1,49,True,False,False,False,BLACK/BLACK
Rockport Men's Get Your Kicks Blucher Medium Shoes,$160.00,,0.0,0,False,False,False,False,DARK BROWN
Native Shoes Toddler Kids' Jefferson Star Wars BFF Lightweight Breathable Comfortable Slip On Shoes,$41.97,$58.00,0.0,0,False,False,True,False,FROST GREY/MANDO
Rockport Men's Get Your Kicks Blucher Wide Shoes,$160.00,,0.0,0,False,False,False,False,DARK BROWN
Native Shoes Toddler Kids' Jefferson Star Wars Mando All Over Print Lightweight Slip On Shoes,$41.97,$58.00,0.0,0,False,False,True,False,REGATTA BLUE/CHARTREUSE
"Ripzone Kids' Toddler Beachwood Water Shoes, Boys'/Girls', Closed Toe, Slip On",$9.88,$10.97,4.2,5,False,False,True,False,ANTHRACITE
"adidas Men's NMD_R1 Shoes, Sneakers",$190.00,,4.7,5784,True,False,False,False,CBLACK/CARBON/PULYEL
New Balance Men's 9060 Shoes,$184.99,,4.7,1950,True,False,False,False,RAINCLOUD/CASTLEROCK
New Balance Men's 9060 Shoes,$184.99,,4.7,1950,True,False,False,False,SEA SALT/CONCRETE
New Balance Men's 9060 Shoes,$184.99,,4.7,1950,True,False,False,False,SILVER
"Skechers Kids' Unicorn Charmer Athletic Shoes, Sneakers",$44.99,,5.0,1,False,False,False,False,PINK
"Vans Kids' Toddler Slip On V Skate Shoes, Sneakers",$54.99,,0.0,0,False,False,False,False,RANCH GREEN
Merrell Toddler Kids' Bare Steps Sandals,$41.24,,4.6,49,True,False,False,False,SILVER
Native Toddler Kids' Chase Marbled Sandals,$40.97,$54.99,0.0,0,False,False,True,False,BLUE
"Vans Kids' Toddler Old Skool V Skate Shoes, Sneakers",$64.99,,5.0,1,False,False,False,False,BLK/GREEN
Merrell Men's Hydro Running Shoes,$119.99,,3.2,62,False,False,False,False,TANGERINE
adidas Men's OZMILLEN Casual Shoes/Sneakers,$149.99,,4.7,595,True,False,False,False,GREY/BLACK/ROYAL BLUE
Sperry Men's Bahama II Hybrid Sneaker Boat Shoes,$89.99,,4.5,122,True,False,False,False,SW WHITE
Rockport Men's Caldwell Lace2Toe Wide Shoes,$160.00,,1.0,1,False,False,False,False,WHITE LEATHER
On Men's Roger Advantage Casual Shoes,$179.99,,4.1,10,True,False,False,False,WHITE/FOSSIL
On Men's Roger Advantage Casual Shoes,$179.99,,4.1,10,True,False,False,False,WHITE/OLIVE
On Men's Cloudnova Casual Shoes,$119.97,$149.97,4.1,8,False,False,True,False,BLACK/BLACK
New Balance Men's 997H Shoes,$71.97,$83.97,4.1,20,True,False,True,False,BLACK/WHITE
Native Shoes Kids' Toddler Jefferson Lightweight Slip On Shoes,$34.50,,5.0,2,False,False,False,False,MILK PINK/SHELL WHITE
Nike Toddler Girls' Flex Runner 2 Running Shoes,$34.97,$47.99,4.3,33,True,False,True,False,PINK FOAM/WHITE/FLAT PEWTER
Reebok Men's Classic Leather Shoes,$68.97,$85.97,4.6,2203,True,False,True,False,WHITE/WHITE
adidas Men's Lite Racer Adapt 4.0 Slip On Casual Shoes,$59.97,$69.97,4.5,1386,True,False,True,False,BLACK/WHITE
New Balance Men's CT574 Shoes,$71.97,$89.97,5.0,2,False,False,True,False,WHITE/BURGUNDY
"Nike Kids' Toddler Jordan 1 Low Athletic Shoes, Sneakers",$70.00,,3.9,17,False,False,False,False,WHITE
ASICS Men's Japan S Shoes,$109.99,,4.3,70,True,False,False,False,WHITE/WHITE
Skechers Toddler Bounder Zatic Shoes,$12.88,$22.97,5.0,1,False,False,True,False,BLK/LIME
Skechers Kids' Microspec II Slip On Sneakers,$29.97,$36.97,5.0,5,False,False,True,False,BLACK/BLUE/LIME
Rockport Men's Get Your Kicks Blucher Wide Shoes,$160.00,,0.0,0,False,False,False,False,CASTLEROCK GREY
Nike Men's Full Force Shoes,$125.00,,3.0,4,False,False,False,False,WHITE/NAVY
"Skechers Kids' Toddler Comfy Flex 3.0 Athletic Shoes, Sneakers",$43.49,,0.0,0,False,False,False,False,BLUE
Reebok Men's Low-Top Club C 85 Shoes,$65.97,$76.97,4.6,451,True,False,True,False,WHITE/GREEN - 456
adidas Men's Samba Classic Sneakers,$119.99,,4.6,2374,True,False,False,False,WHITE/BLK/WHT
Vans Toddler Kids' Old Skool V Skate Shoes,$32.97,$47.97,5.0,10,True,False,True,False,BLK/WHT
Reebok Men's BB 4000 II Mid Top Casual Shoes/Sneakers,$74.97,$86.97,4.4,38,True,False,True,False,MAROON
Reebok Men's BB 4000 II Mid Top Casual Shoes/Sneakers,$74.97,$86.97,4.4,38,True,False,True,False,WHITE
Under Armour Toddler Kids' Outhustle 2 Slip On Running Shoes,$37.49,,2.3,11,False,False,False,False,PINK
Native Toddler Kids' Jefferson Shoes,$36.97,$49.99,0.0,0,False,False,True,False,BLUE
Skechers Kids' Microspec Advance Casual Shoes,$33.74,,4.0,1,False,False,False,False,LIGHT PURPLE
Under Armour Toddler Kids' Outhustle 2 Running Shoes,$41.24,,2.8,4,False,False,False,False,BLACK
Converse Men's Chuck Taylor All Star Mid High Street Shoes,$50.97,$58.97,5.0,5,False,False,True,False,HEIRLOOM SILVER/BLACK/WHITE
Nike Kids' Air Jordan 1 Mid Athletic Shoes,$69.99,,0.0,0,False,False,False,False,BLACK
Native Toddler Girls' Jefferson Shoes,$36.97,$49.99,0.0,0,False,False,True,False,PINK
Skechers Toddler Tri Namics Shoes,$16.88,$29.97,0.0,0,False,False,True,False,NAVY/LIME
Nike Toddler Kids' Flex Runner 2 University Running Shoes,$47.99,,4.4,22,True,False,False,False,UNIVERSITY RED/BLACK/SMOKE GREY
PUMA Men's Softride Enzo Slip On Shoes,$56.97,$70.97,4.7,61,True,False,True,False,BLACK
Reebok Men's Club C 85 Casual Shoes/Sneakers,$71.97,$89.97,3.9,17,False,False,True,False,MAROON
PUMA Men's RBD Game Hi Shoes,$59.97,$69.97,4.1,16,True,False,True,False,WHITE
PUMA Men's Court Guard Mix Shoes,$59.97,$69.97,0.0,0,False,False,True,False,WHT/BLK
Nike Kids' Court Legacy Shoes,$47.99,,4.6,78,True,True,False,False,WHITE
adidas Men's Kaptir 2.0 Shoes,$71.97,$83.97,4.6,1568,True,False,True,False,BLACK/BLACK
Ripzone Toddler Girls' Juni Unicorn Shoes,$25.97,$34.99,5.0,2,False,False,True,False,ORCHID PETAL
Under Armour Toddler Girls' Outhustle Printed Running Shoes,$40.97,$54.99,5.0,6,False,False,True,False,PURPLE/YELLOW
adidas Men's Daily 3.0 Shoes,$94.99,,4.7,3183,True,False,False,False,BLACK/WHITE
"Vans x SpongeBob Kids' Toddler Best Friends SK8-Mid Skate Shoes, Sneakers, Girls', Velcro",$43.97,$59.99,0.0,0,False,False,True,False,BEST FRIENDS
Ripzone Toddler Kids' Juni Dino Shoes,$25.97,$34.99,5.0,1,False,False,True,False,BLACK/PRIMROSE
"Vans Kids' Toddler Slip-On Checkerboard Casual Shoes, Sneakers",$54.99,,5.0,2,False,False,False,False,WITHERED ROSE
Converse Men's Chuck Taylor All Star Opt High Top Casual Shoes/Sneakers,$47.97,$58.97,4.1,37,True,False,True,False,NO COLOR
New Balance Men's BB480 Shoes,$68.97,$79.97,4.5,119,True,False,True,False,BLACK/WHITE
New Balance Men's Fresh Foam Cruzv1 Shoes,$71.97,$83.97,5.0,1,False,False,True,False,GREY/WHITE
ASICS Men's Gel-Quantum Lyte II Shoes,$65.97,$81.97,0.0,0,False,False,True,False,BLACK/WHITE
Ripzone Kids' Toddler Juni Velcro Sneakers,$12.97,$17.97,1.7,6,False,False,True,False,NAVY
Skechers Toddler Dyna-Lite Retler Shoes,$13.88,$24.97,1.0,1,False,False,True,False,BLUE/LIME
Vans Men's MTE Sk8-Hi Waterproof Casual Boots,$185.00,,0.0,0,False,False,False,False,TAN
Vans Men's MTE Sk8-Hi Waterproof Casual Boots,$185.00,,0.0,0,False,False,False,False,BLACK
Icebreaker Men's 200 Oasis Legless Base Layer Bottoms,$115.00,,1.0,1,False,False,False,False,BLACK
Icebreaker Men's 200 Oasis Legless Base Layer Bottoms,$115.00,,1.0,1,False,False,False,False,GRITSTONE HTHR
Icebreaker Women's 200 Oasis Leggings,$115.00,,4.9,8,False,False,False,False,BLACK
Jackson Men's Mystique Inline Figure Roller Skates,$339.95,,0.0,0,False,False,False,False,01 BLACK
Chicago Women's Rink Roller Skates,$144.99,,1.0,1,False,False,False,False,WHITE
Fischer XC Alpine Race Ski Boot Bag,$80.00,,0.0,0,False,False,False,False,
Icebreaker Women's 200 Oasis Leggings,$125.00,,4.9,7,False,False,False,False,GRITSTONE HTHR
Chicago Skates Women's Leather Lined Roller Skates,$169.99,,4.0,1,False,False,False,False,WHITE
Icebreaker Men's 200 Oasis Leggings With Fly,$125.00,,5.0,1,False,False,False,False,GRITSTONE HTHR
Icebreaker Men's 200 Oasis Leggings With Fly,$125.00,,5.0,1,False,False,False,False,LODEN
We Norwegians Women's INUIKII + WN Zip Up Long Sleeve Top,$290.00,,0.0,0,False,False,False,False,BLACK
We Norwegians Women's INUIKII + WN Zip Up Long Sleeve Top,$290.00,,0.0,0,False,False,False,False,SAND
Fieldsheer Mobile Warming Prem BT Heated Insole with 3.7 Battery,$179.99,,4.6,40,True,False,False,False,BLACK
Helly Hansen Junior No Limits 2.0 Pants,$180.00,,0.0,0,False,False,False,False,597 NAVY
Nike Men's Air Force 1 Casual Shoes,$170.00,,4.5,14,True,False,False,False,FLAX/WHEAT/GUM
Chicago Skates Junior MA7 Adjustable Inline Skates,$109.99,,0.0,0,False,False,False,False,PINK
Merrell Women's Trail Glove 7 Trail Running Shoes,$159.99,,4.1,182,True,False,False,False,BLACK/BLACK
Merrell Women's Trail Glove 7 Trail Running Shoes,$159.99,,4.1,182,True,False,False,False,JADE
Fischer XC Race 40 Ski Backpack,$176.00,,0.0,0,False,False,False,False,
Helly Hansen Men's Alpha Lifaloft Pants,$450.00,,0.0,0,False,False,False,False,543 COBALT 2.0
Helly Hansen Men's Alpha Lifaloft Pants,$450.00,,0.0,0,False,False,False,False,876 CONCRETE
Helly Hansen Men's Alpha Lifaloft Pants,$450.00,,0.0,0,False,False,False,False,990 BLACK
Helly Hansen Women's Alphelia 2.0 Pants,$350.00,,0.0,0,False,False,False,False,001 WHITE
Helly Hansen Women's Alphelia 2.0 Pants,$350.00,,0.0,0,False,False,False,False,597 NAVY
Helly Hansen Women's Alphelia 2.0 Pants,$350.00,,0.0,0,False,False,False,False,990 BLACK
Fischer XC Race 40 Ski Backpack,$208.00,,0.0,0,False,False,False,False,
